date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:52:48	7695/7695	---M--	200	added ('OK')	image/jpeg	etag:%2211a84ce31142f991b2426596d2154a60%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/7978a126-fbb3-4b55-9eeb-ebd0461d3439/whatsapp-image-2021-04-27-at-13-40-56.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/7978a126-fbb3-4b55-9eeb-ebd0461d3439/whatsapp-image-2021-04-27-at-13-40-56.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:49	16209/16209	---M--	200	added ('OK')	image/jpeg	etag:%223f862161231f7df0d73a7b2615ff74d6%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/c32cfb91-d4fb-49da-862b-58e8c1c82e56/whatsapp-image-2021-04-27-at-13-40-55-1.jpeg?id=1892801&token=c32cfb91-d4fb-49da-862b-58e8c1c82e56&nome=whatsapp-image-2021-04-27-at-13-40-55-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/c32cfb91-d4fb-49da-862b-58e8c1c82e56/whatsapp-image-2021-04-27-at-13-40-55-165bc.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:49	3493/3493	---M--	200	added ('OK')	image/jpeg	etag:%2253226bc836d3464890e754db3947f18a%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/c32cfb91-d4fb-49da-862b-58e8c1c82e56/whatsapp-image-2021-04-27-at-13-40-55-1.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/c32cfb91-d4fb-49da-862b-58e8c1c82e56/whatsapp-image-2021-04-27-at-13-40-55-1.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:49	114252/114252	---M--	200	added ('OK')	image/jpeg	etag:%22c331c3b5480d2c10819cb295d4591811%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/84040682-c32b-4571-a296-7d9865ff27b3/whatsapp-image-2021-04-27-at-13-40-55.jpeg?id=1892803&token=84040682-c32b-4571-a296-7d9865ff27b3&nome=whatsapp-image-2021-04-27-at-13-40-55&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/84040682-c32b-4571-a296-7d9865ff27b3/whatsapp-image-2021-04-27-at-13-40-55cfe5.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:49	10563/10563	---M--	200	added ('OK')	image/jpeg	etag:%22d0c2f3f97d239d3136812de05ded4523%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/84040682-c32b-4571-a296-7d9865ff27b3/whatsapp-image-2021-04-27-at-13-40-55.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/84040682-c32b-4571-a296-7d9865ff27b3/whatsapp-image-2021-04-27-at-13-40-55.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:49	60145/60145	---M--	200	added ('OK')	image/jpeg	etag:%224ee6b28af2dec5410b3b68ea4e704436%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/94756b11-1750-44e3-a62b-de06c0177f6e/whatsapp-image-2021-04-27-at-13-40-51-1.jpeg?id=1892804&token=94756b11-1750-44e3-a62b-de06c0177f6e&nome=whatsapp-image-2021-04-27-at-13-40-51-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/94756b11-1750-44e3-a62b-de06c0177f6e/whatsapp-image-2021-04-27-at-13-40-51-1749f.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:50	10764/10764	---M--	200	added ('OK')	image/jpeg	etag:%2221269461ef617327b86de329a0188c49%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/94756b11-1750-44e3-a62b-de06c0177f6e/whatsapp-image-2021-04-27-at-13-40-51-1.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/94756b11-1750-44e3-a62b-de06c0177f6e/whatsapp-image-2021-04-27-at-13-40-51-1.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:50	32067/32067	---M--	200	added ('OK')	image/jpeg	etag:%22609b04b0c64e825ce8b18eabe3d9adfb%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/f0f7ac76-1151-407e-a64c-70c215c35d49/whatsapp-image-2021-04-27-at-13-40-51.jpeg?id=1892802&token=f0f7ac76-1151-407e-a64c-70c215c35d49&nome=whatsapp-image-2021-04-27-at-13-40-51&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/f0f7ac76-1151-407e-a64c-70c215c35d49/whatsapp-image-2021-04-27-at-13-40-510bf2.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:50	5848/5848	---M--	200	added ('OK')	image/jpeg	etag:%2298525dd5be5fa931b23e8ad3372714d5%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/f0f7ac76-1151-407e-a64c-70c215c35d49/whatsapp-image-2021-04-27-at-13-40-51.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/f0f7ac76-1151-407e-a64c-70c215c35d49/whatsapp-image-2021-04-27-at-13-40-51.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:50	50067/50067	---M--	200	added ('OK')	image/jpeg	etag:%227a5b57b32bdfc5ef02473806bcf18ff7%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/3554637f-233c-4f6c-802a-d549c9ac19c4/whatsapp-image-2021-04-27-at-13-40-50-1.jpeg?id=1892805&token=3554637f-233c-4f6c-802a-d549c9ac19c4&nome=whatsapp-image-2021-04-27-at-13-40-50-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/3554637f-233c-4f6c-802a-d549c9ac19c4/whatsapp-image-2021-04-27-at-13-40-50-13af7.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:50	9651/9651	---M--	200	added ('OK')	image/jpeg	etag:%2228d57e386c079f956f2f9512cc302f97%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/3554637f-233c-4f6c-802a-d549c9ac19c4/whatsapp-image-2021-04-27-at-13-40-50-1.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/3554637f-233c-4f6c-802a-d549c9ac19c4/whatsapp-image-2021-04-27-at-13-40-50-1.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:51	82794/82794	---M--	200	added ('OK')	image/jpeg	etag:%22e58950fd778a55371cdf3d39e72c0d50%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/b378628c-cc7a-4005-8a12-b6a1dbe2c6b1/whatsapp-image-2021-04-27-at-13-40-50.jpeg?id=1892809&token=b378628c-cc7a-4005-8a12-b6a1dbe2c6b1&nome=whatsapp-image-2021-04-27-at-13-40-50&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/b378628c-cc7a-4005-8a12-b6a1dbe2c6b1/whatsapp-image-2021-04-27-at-13-40-50699a.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:51	8029/8029	---M--	200	added ('OK')	image/jpeg	etag:%2290fc2944903d525ddd099138dcb02cc1%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/b378628c-cc7a-4005-8a12-b6a1dbe2c6b1/whatsapp-image-2021-04-27-at-13-40-50.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/b378628c-cc7a-4005-8a12-b6a1dbe2c6b1/whatsapp-image-2021-04-27-at-13-40-50.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:51	34598/34598	---M--	200	added ('OK')	image/jpeg	etag:%227a17f7c06dab4bceaa47b65064f7ea63%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/c78a3a2f-4a38-45d7-9356-a063e4364e00/whatsapp-image-2021-04-27-at-13-40-48.jpeg?id=1892806&token=c78a3a2f-4a38-45d7-9356-a063e4364e00&nome=whatsapp-image-2021-04-27-at-13-40-48&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/c78a3a2f-4a38-45d7-9356-a063e4364e00/whatsapp-image-2021-04-27-at-13-40-488c95.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:51	4852/4852	---M--	200	added ('OK')	image/jpeg	etag:%22931e013d4459850f4cf288a4880a8c22%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/c78a3a2f-4a38-45d7-9356-a063e4364e00/whatsapp-image-2021-04-27-at-13-40-48.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/c78a3a2f-4a38-45d7-9356-a063e4364e00/whatsapp-image-2021-04-27-at-13-40-48.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:52	45397/45397	---M--	200	added ('OK')	image/jpeg	etag:%22afdf52ffbda6d121dcb39cf00c05a229%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/ea561270-fc44-47e6-be17-fca9c1cef897/whatsapp-image-2021-04-27-at-13-40-47-1.jpeg?id=1892807&token=ea561270-fc44-47e6-be17-fca9c1cef897&nome=whatsapp-image-2021-04-27-at-13-40-47-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/ea561270-fc44-47e6-be17-fca9c1cef897/whatsapp-image-2021-04-27-at-13-40-47-1a893.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:52	5047/5047	---M--	200	added ('OK')	image/jpeg	etag:%223c5c6d916edd55e14fd2c30c33e8aea7%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/ea561270-fc44-47e6-be17-fca9c1cef897/whatsapp-image-2021-04-27-at-13-40-47-1.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/ea561270-fc44-47e6-be17-fca9c1cef897/whatsapp-image-2021-04-27-at-13-40-47-1.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:52	100051/100051	---M--	200	added ('OK')	image/jpeg	etag:%22c82e4b5e1ad745318401b1b0f4267212%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/33db6ee2-c743-4cfe-b17f-1bae44f457e0/whatsapp-image-2021-04-27-at-13-40-47.jpeg?id=1892808&token=33db6ee2-c743-4cfe-b17f-1bae44f457e0&nome=whatsapp-image-2021-04-27-at-13-40-47&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/33db6ee2-c743-4cfe-b17f-1bae44f457e0/whatsapp-image-2021-04-27-at-13-40-472fe5.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:52	11337/11337	---M--	200	added ('OK')	image/jpeg	etag:%220ecd589c63d360c1a86d156e0c9dc1ff%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/33db6ee2-c743-4cfe-b17f-1bae44f457e0/whatsapp-image-2021-04-27-at-13-40-47.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/33db6ee2-c743-4cfe-b17f-1bae44f457e0/whatsapp-image-2021-04-27-at-13-40-47.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:52	60516/60516	---M--	200	added ('OK')	image/jpeg	etag:%22aa1aa21f30b1e15142b2db01434ffbe9%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/3229ef5b-7c0a-4c26-86aa-7118ad55e5e3/whatsapp-image-2021-04-27-at-13-40-46.jpeg?id=1892810&token=3229ef5b-7c0a-4c26-86aa-7118ad55e5e3&nome=whatsapp-image-2021-04-27-at-13-40-46&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/3229ef5b-7c0a-4c26-86aa-7118ad55e5e3/whatsapp-image-2021-04-27-at-13-40-463cca.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:53	8405/8405	---M--	200	added ('OK')	image/jpeg	etag:%22d755fd025b37eb5d83bbda032669d164%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/3229ef5b-7c0a-4c26-86aa-7118ad55e5e3/whatsapp-image-2021-04-27-at-13-40-46.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/3229ef5b-7c0a-4c26-86aa-7118ad55e5e3/whatsapp-image-2021-04-27-at-13-40-46.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:53	33398/33398	---M--	200	added ('OK')	image/jpeg	etag:%229b7e5964d8ac117b0528e761d9f1da62%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/443f90ad-1df8-4651-8e6a-c9866f538030/whatsapp-image-2021-04-27-at-13-40-45-1.jpeg?id=1892814&token=443f90ad-1df8-4651-8e6a-c9866f538030&nome=whatsapp-image-2021-04-27-at-13-40-45-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/443f90ad-1df8-4651-8e6a-c9866f538030/whatsapp-image-2021-04-27-at-13-40-45-1cbc8.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:53	4265/4265	---M--	200	added ('OK')	image/jpeg	etag:%227bbf745d068b28c33087166899e6dc5e%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/443f90ad-1df8-4651-8e6a-c9866f538030/whatsapp-image-2021-04-27-at-13-40-45-1.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/443f90ad-1df8-4651-8e6a-c9866f538030/whatsapp-image-2021-04-27-at-13-40-45-1.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:53	48286/48286	---M--	200	added ('OK')	image/jpeg	etag:%2210f3d264e3f63a9c9b4725c413a98634%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/b8092977-85dd-4e04-9531-b95ec672af01/whatsapp-image-2021-04-27-at-13-40-45.jpeg?id=1892813&token=b8092977-85dd-4e04-9531-b95ec672af01&nome=whatsapp-image-2021-04-27-at-13-40-45&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/b8092977-85dd-4e04-9531-b95ec672af01/whatsapp-image-2021-04-27-at-13-40-45fa69.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:53	8107/8107	---M--	200	added ('OK')	image/jpeg	etag:%22ca2a0149a6e3903c832f636d94839d48%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/b8092977-85dd-4e04-9531-b95ec672af01/whatsapp-image-2021-04-27-at-13-40-45.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/b8092977-85dd-4e04-9531-b95ec672af01/whatsapp-image-2021-04-27-at-13-40-45.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:54	35634/35634	---M--	200	added ('OK')	image/jpeg	etag:%22a919000bf8e432a6043c7dc99633f7c9%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/6d251387-9452-48fb-bbc7-4a2114bf6f87/whatsapp-image-2021-04-27-at-13-40-44-1.jpeg?id=1892811&token=6d251387-9452-48fb-bbc7-4a2114bf6f87&nome=whatsapp-image-2021-04-27-at-13-40-44-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/6d251387-9452-48fb-bbc7-4a2114bf6f87/whatsapp-image-2021-04-27-at-13-40-44-1216f.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:54	5055/5055	---M--	200	added ('OK')	image/jpeg	etag:%22571af36779cc7032b9b71ca13e55fc75%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/6d251387-9452-48fb-bbc7-4a2114bf6f87/whatsapp-image-2021-04-27-at-13-40-44-1.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/6d251387-9452-48fb-bbc7-4a2114bf6f87/whatsapp-image-2021-04-27-at-13-40-44-1.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:54	41014/41014	---M--	200	added ('OK')	image/jpeg	etag:%22170f54d935d9b6acf6545d0627127a1f%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/f2cb4287-2667-437b-bcb7-9e0de9d9c47f/whatsapp-image-2021-04-27-at-13-40-44.jpeg?id=1892812&token=f2cb4287-2667-437b-bcb7-9e0de9d9c47f&nome=whatsapp-image-2021-04-27-at-13-40-44&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/f2cb4287-2667-437b-bcb7-9e0de9d9c47f/whatsapp-image-2021-04-27-at-13-40-443ca3.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:54	5876/5876	---M--	200	added ('OK')	image/jpeg	etag:%226527fac2195596db4ef6403cf8436d7e%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/f2cb4287-2667-437b-bcb7-9e0de9d9c47f/whatsapp-image-2021-04-27-at-13-40-44.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/f2cb4287-2667-437b-bcb7-9e0de9d9c47f/whatsapp-image-2021-04-27-at-13-40-44.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:55	73940/73940	---M--	200	added ('OK')	image/jpeg	etag:%22eb04cdef5e0b6d8c0cf8f02939fc58d7%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/c796093e-ec5f-4a8e-a30f-c2750ce183a3/whatsapp-image-2021-04-27-at-13-40-43-1.jpeg?id=1892816&token=c796093e-ec5f-4a8e-a30f-c2750ce183a3&nome=whatsapp-image-2021-04-27-at-13-40-43-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/c796093e-ec5f-4a8e-a30f-c2750ce183a3/whatsapp-image-2021-04-27-at-13-40-43-13607.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:55	8671/8671	---M--	200	added ('OK')	image/jpeg	etag:%22e6b411647171955922b602113069b1b6%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/c796093e-ec5f-4a8e-a30f-c2750ce183a3/whatsapp-image-2021-04-27-at-13-40-43-1.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/c796093e-ec5f-4a8e-a30f-c2750ce183a3/whatsapp-image-2021-04-27-at-13-40-43-1.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:55	47107/47107	---M--	200	added ('OK')	image/jpeg	etag:%22d2c9b5d37da51690fc69e6f1af62bdca%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/0c31f7fd-ee45-404a-9c43-dabe64b2189a/whatsapp-image-2021-04-27-at-13-40-43.jpeg?id=1892815&token=0c31f7fd-ee45-404a-9c43-dabe64b2189a&nome=whatsapp-image-2021-04-27-at-13-40-43&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/0c31f7fd-ee45-404a-9c43-dabe64b2189a/whatsapp-image-2021-04-27-at-13-40-4302fe.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:55	8227/8227	---M--	200	added ('OK')	image/jpeg	etag:%22d86e71499e29049fe5475b6babbf5f3b%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/0c31f7fd-ee45-404a-9c43-dabe64b2189a/whatsapp-image-2021-04-27-at-13-40-43.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/0c31f7fd-ee45-404a-9c43-dabe64b2189a/whatsapp-image-2021-04-27-at-13-40-43.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:55	79891/79891	---M--	200	added ('OK')	image/jpeg	etag:%22e9cadb57791f11b83954882a700ba5cc%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/ff849269-eb78-4c75-9d0d-11bac2a8ca69/whatsapp-image-2021-04-27-at-13-40-42-1.jpeg?id=1892817&token=ff849269-eb78-4c75-9d0d-11bac2a8ca69&nome=whatsapp-image-2021-04-27-at-13-40-42-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/ff849269-eb78-4c75-9d0d-11bac2a8ca69/whatsapp-image-2021-04-27-at-13-40-42-1b8b7.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:56	9981/9981	---M--	200	added ('OK')	image/jpeg	etag:%2218904551ab0ba1baa8011acb90332255%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/ff849269-eb78-4c75-9d0d-11bac2a8ca69/whatsapp-image-2021-04-27-at-13-40-42-1.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/ff849269-eb78-4c75-9d0d-11bac2a8ca69/whatsapp-image-2021-04-27-at-13-40-42-1.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:56	117183/117183	---M--	200	added ('OK')	image/jpeg	etag:%22fdd99ab0dcacffbdb09e6123310daff0%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/644fe928-c4db-49b3-abe1-4a7aafc01ecb/whatsapp-image-2021-04-27-at-13-40-42.jpeg?id=1892818&token=644fe928-c4db-49b3-abe1-4a7aafc01ecb&nome=whatsapp-image-2021-04-27-at-13-40-42&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/644fe928-c4db-49b3-abe1-4a7aafc01ecb/whatsapp-image-2021-04-27-at-13-40-42cfaf.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:56	9501/9501	---M--	200	added ('OK')	image/jpeg	etag:%2252138a1d14e0794070da9317d6a7e6d5%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/644fe928-c4db-49b3-abe1-4a7aafc01ecb/whatsapp-image-2021-04-27-at-13-40-42.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/644fe928-c4db-49b3-abe1-4a7aafc01ecb/whatsapp-image-2021-04-27-at-13-40-42.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:56	130650/130650	---M--	200	added ('OK')	image/jpeg	etag:%2238215ab66f5951a82aaebf4426f7e311%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/30e08840-d127-4cd2-bc8c-5edf5b439ba5/whatsapp-image-2021-04-27-at-13-40-41-1.jpeg?id=1892819&token=30e08840-d127-4cd2-bc8c-5edf5b439ba5&nome=whatsapp-image-2021-04-27-at-13-40-41-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/30e08840-d127-4cd2-bc8c-5edf5b439ba5/whatsapp-image-2021-04-27-at-13-40-41-1e395.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:56	8874/8874	---M--	200	added ('OK')	image/jpeg	etag:%22adfec9dadcb71f6d39afebc1a916cf90%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/30e08840-d127-4cd2-bc8c-5edf5b439ba5/whatsapp-image-2021-04-27-at-13-40-41-1.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/30e08840-d127-4cd2-bc8c-5edf5b439ba5/whatsapp-image-2021-04-27-at-13-40-41-1.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:57	126839/126839	---M--	200	added ('OK')	image/jpeg	etag:%22718077f58cb847be579b839cac85c48a%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/169e9fc4-45ff-489d-b217-987cb9e7a16e/whatsapp-image-2021-04-27-at-13-40-41.jpeg?id=1892822&token=169e9fc4-45ff-489d-b217-987cb9e7a16e&nome=whatsapp-image-2021-04-27-at-13-40-41&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/169e9fc4-45ff-489d-b217-987cb9e7a16e/whatsapp-image-2021-04-27-at-13-40-4107a5.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:57	14553/14553	---M--	200	added ('OK')	image/jpeg	etag:%22595c27700f59fef64031d007bbabeb3e%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/169e9fc4-45ff-489d-b217-987cb9e7a16e/whatsapp-image-2021-04-27-at-13-40-41.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/250x167/1179673/169e9fc4-45ff-489d-b217-987cb9e7a16e/whatsapp-image-2021-04-27-at-13-40-41.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
08:52:57	145099/145099	---M--	200	added ('OK')	image/jpeg	etag:%22b2fac0b446a371149103b4638d8cc004%22	https://d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/0b92d84b-74d0-4f4e-a69e-fd480241a7b1/whatsapp-image-2021-04-27-at-13-40-40-1.jpeg?id=1892820&token=0b92d84b-74d0-4f4e-a69e-fd480241a7b1&nome=whatsapp-image-2021-04-27-at-13-40-40-1&type=.jpeg	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/portfolios/imagens/original/1179673/0b92d84b-74d0-4f4e-a69e-fd480241a7b1/whatsapp-image-2021-04-27-at-13-40-40-1079a.jpg	(from https://www.99freelas.com.br/user/LuanaRenata?fs=t)
